,price_zz800,price_zz800_adj
2019-01-29,3363.57,0.8234759829603878
2019-01-30,3335.1,0.8165059002105469
2019-01-31,3355.24,0.821436615580473
2019-02-01,3414.02,0.8358272535866426
2019-02-11,3481.81,0.8524237379425158
2019-02-12,3507.84,0.8587964549772316
2019-02-13,3575.11,0.8752656318856192
2019-02-14,3582.9,0.8771727953777604
2019-02-15,3526.36,0.8633305586838369
2019-02-18,3642.01,0.8916442246486804
2019-02-19,3638.24,0.8907212456544092
2019-02-20,3648.22,0.8931645693580766
2019-02-21,3639.21,0.890958723008373
2019-02-22,3723.54,0.9116045634823483
2019-02-25,3941.82,0.9650443127846057
2019-02-26,3904.69,0.9559540713900995
2019-02-27,3895.77,0.9537702590216912
2019-02-28,3889.89,0.9523307055770455
2019-03-01,3962.37,0.9700754051804338
2019-03-04,4015.06,0.9829750771189345
2019-03-05,4058.23,0.9935440434803898
2019-03-06,4101.71,1.0041889046663077
2019-03-07,4082.91,0.9995862507956715
2019-03-08,3921.48,0.9600646330118005
2019-03-11,4019.0,0.983939675855653
2019-03-12,4057.07,0.993260049943691
2019-03-13,4008.48,0.9813641482642119
2019-03-14,3964.24,0.9705332223473534
2019-03-15,4012.96,0.9824609508887039
2019-03-18,4125.37,1.009981393526906
2019-03-19,4114.97,1.0074352445771924
2019-03-20,4114.97,1.0074352445771924
2019-03-21,4129.87,1.0110830925916858
2019-03-22,4133.47,1.0119644518435098
2019-03-25,4046.75,0.9907334867551291
2019-03-26,3983.78,0.9753170445086423
2019-03-27,4028.22,0.9861969348283798
2019-03-28,4001.66,0.9796944621260344
2019-03-29,4150.6,1.0161582529501054
2019-04-01,4271.54,1.0457670273711013
2019-04-02,4272.72,1.0460559173480881
2019-04-03,4324.93,1.0588380747196788
2019-04-04,4363.8,1.0683543064192333
2019-04-08,4355.32,1.066278215737159
2019-04-09,4371.9,1.070337364735837
2019-04-10,4378.93,1.0720584634970378
2019-04-11,4284.85,1.0490256083827059
2019-04-12,4275.25,1.0466753170445087
2019-04-15,4253.83,1.0414312294961563
2019-04-16,4365.13,1.0686799196983794
2019-04-17,4372.02,1.0703667433775645
2019-04-18,4353.75,1.065893845174558
2019-04-19,4399.33,1.0770528325907065
2019-04-22,4306.64,1.0543602800763845
2019-04-23,4283.61,1.0487220290848553
2019-04-24,4302.16,1.0532634774518925
2019-04-25,4189.86,1.0257699652352739
2019-04-26,4138.19,1.0131200117514567
2019-04-29,4120.53,1.0087964549772315
2019-04-30,4138.71,1.0132473191989424
2019-05-06,3880.4,0.9500073446604319
2019-05-07,3921.46,0.9600597365715126
2019-05-08,3873.86,0.9484062086862851
2019-05-09,3808.27,0.932348332762082
2019-05-10,3946.29,0.9661386671889537
2019-05-13,3885.72,0.9513097977770161
2019-05-14,3859.24,0.9448269108358224
2019-05-15,3945.86,0.9660333937227636
2019-05-16,3965.37,0.9708098712236204
2019-05-17,3857.85,0.9444866082358125
2019-05-20,3829.38,0.9375165254859718
2019-05-21,3884.89,0.9511065955050678
2019-05-22,3864.65,0.9461513979337023
2019-05-23,3792.72,0.9285413504382314
2019-05-24,3794.91,0.9290775106497576
2019-05-27,3852.34,0.9431376389364933
2019-05-28,3879.16,0.9497037653625814
2019-05-29,3872.7,0.9481222151495863
2019-05-30,3848.73,0.9422538314645253
2019-05-31,3836.88,0.9393526905939382
2019-06-03,3827.82,0.9371346031435147
2019-06-04,3789.93,0.9278582970180679
2019-06-05,3786.68,0.9270626254712824
2019-06-06,3741.0,0.9158791558536944
2019-06-10,3786.74,0.9270773147921461
2019-06-11,3906.93,0.9565024727023453
2019-06-12,3877.17,0.9492165695539343
2019-06-13,3875.22,0.948739166625863
2019-06-14,3835.36,0.9389805611320571
2019-06-17,3836.7,0.939308622631347
2019-06-18,3845.85,0.9415487440630661
2019-06-19,3896.24,0.953885325368457
2019-06-20,4004.49,0.9803873084267737
2019-06-21,4021.51,0.9845541791117858
2019-06-24,4027.92,0.9861234882240612
2019-06-25,3986.6,0.9760074425892377
2019-06-26,3978.66,0.9740635557949371
2019-06-27,4019.58,0.9840816726240024
2019-06-28,4001.34,0.9796161190814279
2019-07-01,4117.99,1.008174607060667
2019-07-02,4116.05,1.0076996523527397
2019-07-03,4072.85,0.9971233413308525
2019-07-04,4053.52,0.9923909317925869
2019-07-05,4072.95,0.997147823532292
2019-07-08,3967.93,0.971436615580473
2019-07-09,3962.27,0.9700509229789943
2019-07-10,3949.97,0.9670396122019291
2019-07-11,3948.89,0.966775204426382
2019-07-12,3970.93,0.9721710816236596
2019-07-15,3995.42,0.9781667727562062
2019-07-16,3982.83,0.9750844635949665
2019-07-17,3980.51,0.9745164765215689
2019-07-18,3935.36,0.9634627625716105
2019-07-19,3973.57,0.9728174117416639
2019-07-22,3933.13,0.9629168094795084
2019-07-23,3948.72,0.9667335846839348
2019-07-24,3981.99,0.9748788131028742
2019-07-25,4010.51,0.9818611369534349
2019-07-26,4017.74,0.9836312001175145
2019-07-29,4014.09,0.9827375997649709
2019-07-30,4031.86,0.9870880869607795
2019-07-31,4000.15,0.9793247808842972
2019-08-01,3968.42,0.9715565783675268
2019-08-02,3912.09,0.9577657542966264
2019-08-05,3843.68,0.9410174802918279
2019-08-06,3792.91,0.9285878666209666
2019-08-07,3776.39,0.9245434069431523
2019-08-08,3820.32,0.9352984380355482
2019-08-09,3781.11,0.9256989668510993
2019-08-12,3849.67,0.9424839641580571
2019-08-13,3817.93,0.9347133134211428
2019-08-14,3836.08,0.9391568329824218
2019-08-15,3849.68,0.9424864123782011
2019-08-16,3865.97,0.9464745629927043
2019-08-19,3959.39,0.9693458355775352
2019-08-20,3956.24,0.9685746462321891
2019-08-21,3953.38,0.967874455271018
2019-08-22,3963.77,0.9704181560005876
2019-08-23,3985.64,0.9757724134554179
2019-08-26,3935.52,0.9635019340939137
2019-08-27,3991.68,0.9772511384223669
2019-08-28,3978.69,0.9740709004553689
2019-08-29,3969.91,0.9719213631689761
2019-08-30,3968.36,0.9715418890466632
2019-09-02,4030.51,0.9867575772413456
2019-09-03,4041.57,0.9894653087205603
2019-09-04,4076.82,0.9980952847280028
2019-09-05,4116.85,1.0078955099642561
2019-09-06,4138.48,1.0131910101356314
2019-09-09,4178.74,1.0230475444351956
2019-09-10,4164.34,1.0195221074279
2019-09-11,4135.69,1.0125079567154678
2019-09-12,4174.32,1.0219654311315673
2019-09-16,4164.06,1.0194535572638692
2019-09-17,4089.97,1.001314694217304
2019-09-18,4105.17,1.0050359888361162
2019-09-19,4126.24,1.01019438867943
2019-09-20,4137.69,1.012997600744259
2019-09-23,4095.43,1.0026514224159035
2019-09-24,4105.52,1.0051216765411548
2019-09-25,4063.63,0.9948660823581257
2019-09-26,4017.55,0.9835846839347795
2019-09-27,4033.49,0.9874871468442442
2019-09-30,3990.69,0.9770087646281154
2019-10-08,4009.37,0.981582039857024
2019-10-09,4021.65,0.9845884541938011
2019-10-10,4058.82,0.9936884884688831
2019-10-11,4090.23,1.001378347941047
2019-10-14,4137.81,1.0130269793859865
2019-10-15,4110.89,1.0064363707584587
2019-10-16,4095.73,1.0027248690202224
2019-10-17,4096.15,1.0028276942662684
2019-10-18,4038.54,0.9887234980169417
2019-10-21,4045.66,0.9904666307594379
2019-10-22,4068.06,0.9959506438818979
2019-10-23,4040.93,0.989308622631347
2019-10-24,4038.89,0.9888091857219801
2019-10-25,4066.7,0.9956176859423199
2019-10-28,4107.62,1.0056358027713852
2019-10-29,4079.94,0.9988591294129169
2019-10-30,4053.37,0.9923542084904274
2019-10-31,4044.0,0.9900602262155414
2019-11-01,4105.04,1.0050041619742447
2019-11-04,4130.47,1.0112299858003233
2019-11-05,4157.35,1.0178108015472753
2019-11-06,4133.39,1.0119448660823582
2019-11-07,4145.13,1.0148190765313618
2019-11-08,4126.47,1.010250697742741
2019-11-11,4049.13,0.9913161631493904
2019-11-12,4050.74,0.9917103265925672
2019-11-13,4046.62,0.9907016598932576
2019-11-14,4058.27,0.9935538363609656
2019-11-15,4026.95,0.9858860108700974
2019-11-18,4056.19,0.9930446065710229
2019-11-19,4103.19,1.004551241247613
2019-11-20,4066.37,0.9955368946775695
2019-11-21,4051.66,0.9919355628458111
2019-11-22,4012.06,0.9822406110757479
2019-11-25,4034.14,0.9876462811536013
2019-11-26,4041.21,0.9893771727953778
2019-11-27,4032.59,0.9872668070312883
2019-11-28,4019.09,0.9839617098369486
2019-11-29,3993.27,0.9776404054252559
2019-12-02,4001.17,0.9795744993389806
2019-12-03,4017.19,0.9834965480095971
2019-12-04,4015.08,0.9829799735592224
2019-12-05,4047.64,0.990951378347941
2019-12-06,4074.21,0.9974562992704304
2019-12-09,4071.35,0.9967561083092592
2019-12-10,4079.95,0.9988615776330607
2019-12-11,4077.7,0.9983107281006708
2019-12-12,4065.41,0.9953018655437497
2019-12-13,4138.88,1.0132889389413897
2019-12-16,4172.1,1.0214219262596094
2019-12-17,4228.81,1.0353057826959802
2019-12-18,4221.45,1.0335038926700288
2019-12-19,4218.24,1.0327180140038192
2019-12-20,4199.35,1.0280933261518876
2019-12-23,4140.05,1.0135753806982324
2019-12-24,4175.64,1.0222885961905697
2019-12-25,4178.02,1.022871272584831
2019-12-26,4212.95,1.031422905547667
2019-12-27,4202.09,1.0287641384713313
2019-12-30,4261.67,1.0433506340890173
2019-12-31,4278.53,1.047478333251726
2020-01-02,4341.85,1.0629804632032513
2020-01-03,4338.85,1.0622459971600648
2020-01-06,4336.82,1.0617490084708416
2020-01-07,4373.99,1.0708490427459236
2020-01-08,4321.16,1.0579150957254075
2020-01-09,4376.84,1.0715467854869511
2020-01-10,4372.56,1.0704989472653381
2020-01-13,4420.37,1.0822038877735887
2020-01-14,4405.8,1.0786368310238457
2020-01-15,4384.99,1.0735420849042745
2020-01-16,4370.45,1.0699823728149636
2020-01-17,4371.67,1.0702810556725262
2020-01-20,4411.29,1.0799809038828772
2020-01-21,4342.07,1.0630343240464182
2020-01-22,4366.05,1.0689051559516232
2020-01-23,4225.94,1.0346031435146648
2020-02-03,3884.6,0.9510355971208931
2020-02-04,3978.57,0.9740415218136416
2020-02-05,4037.33,0.9884272633795231
2020-02-06,4124.73,1.0098247074376927
2020-02-07,4133.33,1.0119301767614943
2020-02-10,4158.03,1.0179772805170642
2020-02-11,4181.81,1.02379914801939
2020-02-12,4226.31,1.0346937276599912
2020-02-13,4197.7,1.0276893698281349
2020-02-14,4221.39,1.0334892033491652
2020-02-17,4326.32,1.0591783773196886
2020-02-18,4323.28,1.058434118395926
2020-02-19,4307.23,1.0545047250648778
2020-02-20,4401.52,1.0775889928022329
2020-02-21,4420.3,1.082186750232581
2020-02-24,4422.77,1.082791460608138
2020-02-25,4421.85,1.0825662243548941
2020-02-26,4351.58,1.0653625814033199
2020-02-27,4363.01,1.0681608970278609
2020-02-28,4189.31,1.0256353131273566
2020-03-02,4332.11,1.0605958967830387
2020-03-03,4359.74,1.0673603290407874
2020-03-04,4379.85,1.0722836997502816
2020-03-05,4469.17,1.0941512020760906
2020-03-06,4407.66,1.0790921999706213
2020-03-09,4249.15,1.0402854624687852
2020-03-10,4346.12,1.0640258532047202
2020-03-11,4286.37,1.049397737844587
2020-03-12,4206.19,1.029767908730353
2020-03-13,4154.84,1.0171962982911424
2020-03-16,3971.88,0.9724036625373355
2020-03-17,3959.72,0.9694266268422856
2020-03-18,3883.39,0.9507393624834745
2020-03-19,3853.22,0.9433530823091613
2020-03-20,3916.15,0.9587597316750722
2020-03-23,3775.76,0.9243891690740832
2020-03-24,3870.0,0.9474611957107183
2020-03-25,3970.99,0.9721857709445233
2020-03-26,3941.6,0.9649904519414386
2020-03-27,3945.63,0.9659770846594526
2020-03-30,3895.82,0.9537825001224111
2020-03-31,3908.1,0.9567889144591881
2020-04-01,3894.99,0.9535792978504627
2020-04-02,3967.03,0.9712162757675171
2020-04-03,3942.31,0.9651642755716594
2020-04-07,4040.71,0.9892547617881801
2020-04-08,4027.54,0.9860304558585908
2020-04-09,4047.24,0.9908534495421828
2020-04-10,4006.44,0.9808647113548451
2020-04-13,3986.18,0.9759046173431914
2020-04-14,4066.9,0.9956666503451991
2020-04-15,4040.51,0.989205797385301
2020-04-16,4053.81,0.9924619301767615
2020-04-17,4083.65,0.9997674190863243
2020-04-20,4106.98,1.005479116682172
2020-04-21,4063.51,0.9948367037163982
2020-04-22,4096.9,1.003011310777065
2020-04-23,4083.48,0.9997257993438771
2020-04-24,4041.13,0.9893575870342262
2020-04-27,4060.16,0.9940165499681731
2020-04-28,4073.87,0.9973730597855359
2020-04-29,4087.91,1.0008103608676493
2020-04-30,4148.69,1.0156906429026098
2020-05-06,4186.34,1.0249081917446017
2020-05-07,4176.22,1.022430592958919
2020-05-08,4219.01,1.0329065269549038
2020-05-11,4214.05,1.031692209763502
2020-05-12,4217.23,1.0324707437692797
2020-05-13,4228.21,1.0351588894873427
2020-05-14,4184.45,1.0244454781373942
2020-05-15,4178.58,1.0230083729128923
2020-05-18,4181.02,1.0236057386280175
2020-05-19,4220.88,1.0333643441218234
2020-05-20,4192.92,1.0265191205993243
2020-05-21,4163.61,1.0193433873573912
2020-05-22,4073.25,0.9972212701366107
2020-05-25,4075.2,0.997698673064682
2020-05-26,4129.78,1.0110610586103903
2020-05-27,4098.37,1.0033711991382266
2020-05-28,4105.54,1.0051265729814425
2020-05-29,4122.52,1.009283650785879
2020-06-01,4237.07,1.0373280125348872
2020-06-02,4246.22,1.0395681339666063
2020-06-03,4247.42,1.039861920383881
2020-06-04,4247.11,1.0397860255594182
2020-06-05,4263.97,1.043913724722127
2020-06-08,4278.51,1.0474734368114382
2020-06-09,4305.24,1.0540175292562306
2020-06-10,4300.35,1.0528203496058366
2020-06-11,4260.4,1.043039710130735
2020-06-12,4266.59,1.0445551583998434
2020-06-15,4227.85,1.0350707535621604
2020-06-16,4295.4,1.0516084806345787
2020-06-17,4305.39,1.0540542525583902
2020-06-18,4326.69,1.0592689614650148
2020-06-19,4380.23,1.0723767321157518
2020-06-22,4382.32,1.0728884101258385
2020-06-23,4402.0,1.0777065073691428
2020-06-24,4412.91,1.0803775155461979
2020-06-29,4384.4,1.0733976399157812
2020-06-30,4447.17,1.088765117759389
2020-07-01,4517.69,1.1060299662145618
2020-07-02,4605.95,1.1276379572051118
2020-07-03,4687.52,1.1476080889193558
2020-07-06,4935.33,1.2082774323067131
2020-07-07,4972.95,1.217487636488273
2020-07-08,5063.16,1.2395730304068941
2020-07-09,5146.61,1.2600034275082015
2020-07-10,5073.06,1.2419967683494102
2020-07-13,5195.27,1.2719164667286884
2020-07-14,5140.82,1.2585859080448514
2020-07-15,5059.01,1.2385570190471529
2020-07-16,4815.76,1.1790040640454391
2020-07-17,4843.22,1.1857268765607405
2020-07-20,4986.4,1.2207804925818928
2020-07-21,5001.9,1.2245752338050238
2020-07-22,5031.51,1.2318244136512757
2020-07-23,5029.78,1.2314008715663711
2020-07-24,4800.4,1.1752435979043234
2020-07-27,4821.52,1.1804142388483574
2020-07-28,4864.96,1.1910493071536994
2020-07-29,4986.0,1.2206825637761347
2020-07-30,4964.11,1.2153234098810164
2020-07-31,5008.2,1.2261176124957156
2020-08-03,5099.62,1.2484992410517555
2020-08-04,5095.26,1.2474318170689909
2020-08-05,5110.51,1.251165352788523
2020-08-06,5098.53,1.2482323850560642
2020-08-07,5039.17,1.2336997502815454
2020-08-10,5059.63,1.238708808696078
2020-08-11,5001.57,1.2244944425402733
2020-08-12,4960.51,1.2144420506291926
2020-08-13,4955.51,1.213217940557215
2020-08-14,5024.18,1.2300298682857564
2020-08-17,5135.73,1.257339763991578
2020-08-18,5142.22,1.2589286588650053
2020-08-19,5061.16,1.239083386378103
2020-08-20,4998.12,1.2236498065906087
2020-08-21,5039.43,1.2337634040052883
2020-08-24,5077.61,1.2431107085149096
2020-08-25,5075.62,1.2426235127062626
2020-08-26,5006.92,1.2258042403172893
2020-08-27,5037.14,1.2332027615923224
2020-08-28,5148.93,1.2605714145815994
2020-08-31,5122.13,1.254010184595799
2020-09-01,5150.85,1.2610414728492387
2020-09-02,5153.61,1.2617171816089703
2020-09-03,5121.67,1.253897566469177
2020-09-04,5075.83,1.2426749253292857
2020-09-07,4968.55,1.2164104196249328
2020-09-08,4997.36,1.2234637418596679
2020-09-09,4876.08,1.1937717279537776
2020-09-10,4852.5,1.187998824854331
2020-09-11,4903.26,1.2004259903050483
2020-09-14,4929.74,1.206908877246242
2020-09-15,4966.68,1.2159526024580132
2020-09-16,4935.29,1.2082676394261371
2020-09-17,4918.03,1.2040420114576702
2020-09-18,5021.08,1.22927092004113
2020-09-21,4980.03,1.2192209763501933
2020-09-22,4918.89,1.2042525583900505
2020-09-23,4938.48,1.2090486216520588
2020-09-24,4839.04,1.184703520540567
2020-09-25,4843.15,1.1857097390197326
