date,code,close,pred,share_position,value_position,Side
2017-05-02,600267.XSHG,12.5,5.670045509201049,21.44422217114046,268.05277713925574,Hold
2017-05-02,600292.XSHG,11.22,5.347276727607705,14.611947536228982,163.9460513564892,Hold
2017-05-02,600351.XSHG,7.76,5.734579793328719,21.483855711020126,166.71472031751617,Hold
2017-05-02,600460.XSHG,6.36,5.3234200273310135,27.44771825417669,174.56748809656375,Hold
2017-05-02,600478.XSHG,8.82,5.7061827991971255,36.69654123052737,323.66349365325146,Hold
2017-05-02,600525.XSHG,14.17,5.743926450635859,49.45978739546452,700.8451873937322,Hold
2017-05-02,600537.XSHG,5.93,5.744189926796273,31.762130236637482,188.34943230326027,Hold
2017-05-02,600580.XSHG,7.76,5.796803659726485,24.965366474083183,193.7312438388855,Hold
2017-05-02,600611.XSHG,5.75,5.613310237756395,47.55708281967193,273.4532262131136,Hold
2017-05-02,600850.XSHG,22.05,5.655090561829958,8.014227781496013,176.7137225819871,Hold
2017-05-02,600864.XSHG,9.37,,11.845241310544479,110.98991107980176,Hold
2017-05-02,600895.XSHG,16.01,5.694718005500518,29.187314700865567,467.28890836085776,Hold
2017-05-03,000156.XSHE,15.67,5.796803659726485,10.107280354157929,158.38108314965476,
2017-05-03,000166.XSHE,5.83,5.796803659726485,103.94164603750926,605.979796398679,
2017-05-03,000552.XSHE,3.59,5.791535022013677,23.657099336067283,84.92898661648154,
2017-05-03,000623.XSHE,28.4,5.774273207292087,12.365944948916708,351.19283654923447,
2017-05-03,000686.XSHE,10.84,5.796803659726485,24.774836526698763,268.5592279494146,
2017-05-03,000783.XSHE,9.43,,57.68871579520828,544.0045899488141,
2017-05-03,002081.XSHE,10.65,5.793404957017311,27.803170342662398,296.10376414935456,
2017-05-03,002191.XSHE,9.3,5.743926450635859,15.79614979208026,146.90419306634644,
2017-05-03,002285.XSHE,7.83,5.730236261346279,14.364434587027011,112.4735228164215,
2017-05-03,002292.XSHE,16.94,5.796803659726485,8.943031233746739,151.49494909966975,
2017-05-03,002327.XSHE,9.37,5.796803659726485,7.594100161847552,71.15671851651156,
2017-05-03,002463.XSHE,4.64,5.796803659726485,20.282435061019008,94.11049868312818,
2017-05-03,002470.XSHE,7.18,5.796803659726485,27.493385714888998,197.402509432903,
2017-05-03,002498.XSHE,3.86,5.796803659726485,23.191643173524575,89.51974264980485,
2017-05-03,002701.XSHE,6.98,5.777264665751995,24.663803903957696,172.15335124962473,
2017-05-03,300043.XSHE,8.43,5.796803659726485,8.713178710933953,73.45209653317322,
2017-05-03,300273.XSHE,12.58,5.7478596489720495,9.488049035485412,119.35965686640648,
2017-05-03,600252.XSHG,4.36,5.796803659726485,48.9610448508107,213.47015554953467,
2017-05-03,600256.XSHG,4.29,5.794374507693205,54.04036822443542,231.83317968282796,
2017-05-03,600348.XSHG,6.64,,20.741367620436716,137.72268099969978,
2017-05-03,600483.XSHG,10.86,5.662155903575726,5.284019375372153,57.384450416541576,
2017-05-03,600499.XSHG,8.0,5.7070514048586345,19.22379088954143,153.79032711633144,
2017-05-03,600580.XSHG,7.72,5.796803659726485,11.298492828127358,87.2243646331432,
2017-05-03,600582.XSHG,4.8,5.783501555513329,30.60504022215551,146.90419306634644,
2017-05-03,600688.XSHG,6.45,5.796803659726485,38.078363997333014,245.60544778279794,
2017-05-03,600805.XSHG,8.01,5.794374507693205,11.749125927981048,94.11049868312818,
2017-05-03,600831.XSHG,10.99,5.796803659726485,6.265818061860772,68.86134049984989,
2017-05-03,601001.XSHG,5.23,,14.483264732282002,75.74747454983488,
2017-05-03,601010.XSHG,4.61,5.791535022013677,22.406076084549852,103.29201074977483,
2017-05-03,601328.XSHG,5.92,5.783501555513329,475.74811257497646,2816.4288264438605,
2017-05-03,601377.XSHG,7.51,5.784075770656041,80.68971989329947,605.979796398679,
2017-05-03,601901.XSHG,8.42,5.765722519738001,70.33343566492982,592.2075282987091,
2017-05-03,601958.XSHG,7.42,5.679144449603381,16.395557261869023,121.65503488306814,
2017-05-03,603001.XSHG,19.75,5.796803659726485,2.789320121512907,55.08907239987991,
2017-05-03,603698.XSHG,26.42,5.796803659726485,2.172007964289991,57.384450416541576,
2017-05-04,000156.XSHE,15.72,5.796803659726485,10.107280354157929,158.88644716736266,Hold
2017-05-04,000166.XSHE,5.72,5.796803659726485,103.94164603750926,594.5462153345529,Hold
2017-05-04,000552.XSHE,3.56,5.796803659726485,23.657099336067283,84.21927363639954,Hold
2017-05-04,000623.XSHE,28.31,5.78650492268932,12.365944948916708,350.079901503832,Hold
2017-05-04,000686.XSHE,10.66,5.796803659726485,24.774836526698763,264.0997573746088,Hold
2017-05-04,000783.XSHE,9.28,,57.68871579520828,535.3512825795328,Hold
2017-05-04,002081.XSHE,10.42,5.793404957017311,27.803170342662398,289.7090349705422,Hold
2017-05-04,002191.XSHE,9.25,5.743926450635859,15.79614979208026,146.11438557674242,Hold
2017-05-04,002285.XSHE,7.73,5.746355602669138,14.364434587027011,111.0370793577188,Hold
2017-05-04,002292.XSHE,16.8,5.796803659726485,8.943031233746739,150.2429247269452,Hold
2017-05-04,002327.XSHE,9.31,5.796803659726485,7.594100161847552,70.70107250680071,Hold
2017-05-04,002463.XSHE,4.66,5.746355602669138,20.282435061019008,94.51614738434859,Hold
2017-05-04,002470.XSHE,7.23,5.796803659726485,27.493385714888998,198.77717871864746,Hold
2017-05-04,002498.XSHE,3.91,5.723170746181494,23.191643173524575,90.6793248084811,Hold
2017-05-04,002701.XSHE,7.03,,24.663803903957696,173.3865414448226,Hold
2017-05-04,300043.XSHE,8.34,5.796803659726485,8.713178710933953,72.66791044918916,Hold
2017-05-04,300273.XSHE,12.91,5.612960066768943,9.488049035485412,122.49071304811667,Hold
2017-05-04,600252.XSHG,4.31,5.796803659726485,48.9610448508107,211.0221033069941,Hold
2017-05-04,600256.XSHG,4.25,5.796803659726485,54.04036822443542,229.67156495385052,Hold
2017-05-04,600348.XSHG,6.47,5.796803659726485,20.741367620436716,134.19664850422555,Hold
2017-05-04,600483.XSHG,10.88,5.723981383434084,5.284019375372153,57.49013080404902,Hold
2017-05-04,600499.XSHG,8.14,5.501864742354752,19.22379088954143,156.48165784086726,Hold
2017-05-04,600580.XSHG,7.75,5.796803659726485,11.298492828127358,87.56331941798703,Hold
2017-05-04,600582.XSHG,4.82,5.783665437009791,30.60504022215551,147.51629387078955,Hold
2017-05-04,600688.XSHG,6.43,5.796803659726485,38.078363997333014,244.84388050285128,Hold
2017-05-04,600805.XSHG,7.98,5.794374507693205,11.749125927981048,93.75802490528876,Hold
2017-05-04,600831.XSHG,11.01,5.750699134651577,6.265818061860772,68.9866568610871,Hold
2017-05-04,601001.XSHG,5.11,,14.483264732282002,74.00948278196104,Hold
2017-05-04,601010.XSHG,4.6,,22.406076084549852,103.06794998892931,Hold
2017-05-04,601328.XSHG,5.92,,475.74811257497646,2816.4288264438605,Hold
2017-05-04,601377.XSHG,7.5,5.743285194744854,80.68971989329947,605.172899199746,Hold
2017-05-04,601901.XSHG,8.42,,70.33343566492982,592.2075282987091,Hold
2017-05-04,601958.XSHG,7.29,5.748269982618299,16.395557261869023,119.52361243902517,Hold
2017-05-04,603001.XSHG,19.6,5.796803659726485,2.789320121512907,54.67067438165298,Hold
2017-05-04,603698.XSHG,27.51,5.262720310634065,2.172007964289991,59.75193909761766,Hold
2017-05-05,000156.XSHE,15.32,5.796803659726485,10.107280354157929,154.84353502569948,Hold
2017-05-05,000166.XSHE,5.56,5.783501555513329,103.94164603750926,577.9155519685514,Hold
2017-05-05,000552.XSHE,3.55,5.796803659726485,23.657099336067283,83.98270264303885,Hold
2017-05-05,000623.XSHE,27.81,5.783501555513329,12.365944948916708,343.8969290293736,Hold
2017-05-05,000686.XSHE,9.91,5.733166546851725,24.774836526698763,245.51862997958474,Hold
2017-05-05,000783.XSHE,8.98,,57.68871579520828,518.0446678409704,Hold
2017-05-05,002081.XSHE,10.1,5.78650492268932,27.803170342662398,280.8120204608902,Hold
2017-05-05,002191.XSHE,9.5,5.469635155831311,15.79614979208026,150.06342302476247,Hold
2017-05-05,002285.XSHE,7.59,5.746355602669138,14.364434587027011,109.02605851553501,Hold
2017-05-05,002292.XSHE,16.76,5.796803659726485,8.943031233746739,149.88520347759535,Hold
2017-05-05,002327.XSHE,9.33,5.773208469592592,7.594100161847552,70.85295451003766,Hold
2017-05-05,002463.XSHE,4.57,5.750699134651577,20.282435061019008,92.69072822885687,Hold
2017-05-05,002470.XSHE,7.14,5.796803659726485,27.493385714888998,196.30277400430742,Hold
2017-05-05,002498.XSHE,3.86,5.743926450635859,23.191643173524575,89.51974264980485,Hold
2017-05-05,002701.XSHE,6.93,,24.663803903957696,170.9201610544268,Hold
2017-05-05,300043.XSHE,8.12,5.796803659726485,8.713178710933953,70.75101113278369,Hold
2017-05-05,300273.XSHE,12.6,5.746355602669138,9.488049035485412,119.54941784711619,Hold
2017-05-05,600252.XSHG,4.32,,48.9610448508107,211.51171375550226,Hold
2017-05-05,600256.XSHG,4.21,5.780684318403626,54.04036822443542,227.5099502248731,Hold
2017-05-05,600348.XSHG,6.24,5.796803659726485,20.741367620436716,129.42613395152512,Hold
2017-05-05,600483.XSHG,10.87,5.791603059563443,5.284019375372153,57.43729061029529,Hold
2017-05-05,600499.XSHG,8.14,,19.22379088954143,156.48165784086726,Hold
2017-05-05,600580.XSHG,7.7,5.796803659726485,11.298492828127358,86.99839477658065,Hold
2017-05-05,600582.XSHG,4.78,5.78650492268932,30.60504022215551,146.29209226190335,Hold
2017-05-05,600688.XSHG,6.34,5.770385581366461,38.078363997333014,241.4168277430913,Hold
2017-05-05,600805.XSHG,7.78,5.796803659726485,11.749125927981048,91.40819971969256,Hold
2017-05-05,600831.XSHG,10.78,5.750699134651577,6.265818061860772,67.54551870685911,Hold
2017-05-05,601001.XSHG,4.97,,14.483264732282002,71.98182571944155,Hold
2017-05-05,601010.XSHG,4.56,,22.406076084549852,102.17170694554731,Hold
2017-05-05,601328.XSHG,5.93,5.749662490484698,475.74811257497646,2821.18630756961,Hold
2017-05-05,601377.XSHG,7.45,5.584109711183344,80.68971989329947,601.1384132050811,Hold
2017-05-05,601901.XSHG,8.23,5.578257973676915,70.33343566492982,578.8441755223724,Hold
2017-05-05,601958.XSHG,7.21,5.748269982618299,16.395557261869023,118.21196785807565,Hold
2017-05-05,603001.XSHG,19.52,5.796803659726485,2.789320121512907,54.44752877193194,Hold
2017-05-05,603698.XSHG,26.49,5.796803659726485,2.172007964289991,57.53649097404186,Hold
2017-05-08,000156.XSHE,15.27,5.796803659726485,10.107280354157929,154.33817100799158,Hold
2017-05-08,000166.XSHE,5.51,,103.94164603750926,572.718469666676,Hold
2017-05-08,000552.XSHE,3.54,5.734579793328719,23.657099336067283,83.74613164967818,Hold
2017-05-08,000623.XSHE,27.51,5.796803659726485,12.365944948916708,340.18714554469864,Hold
2017-05-08,000686.XSHE,9.81,5.733166546851725,24.774836526698763,243.04114632691488,Hold
2017-05-08,000783.XSHE,8.67,,57.68871579520828,500.1611659444558,Hold
2017-05-08,002081.XSHE,10.0,5.793404957017311,27.803170342662398,278.03170342662395,Hold
2017-05-08,002191.XSHE,9.31,5.743926450635859,15.79614979208026,147.06215456426725,Hold
2017-05-08,002285.XSHE,7.46,5.796803659726485,14.364434587027011,107.1586820192215,Hold
2017-05-08,002292.XSHE,16.93,5.727103944517685,8.943031233746739,151.40551878733228,Hold
2017-05-08,002327.XSHE,9.01,5.796803659726485,7.594100161847552,68.42284245824645,Hold
2017-05-08,002463.XSHE,4.54,5.750699134651577,20.282435061019008,92.0822551770263,Hold
2017-05-08,002470.XSHE,7.1,5.796803659726485,27.493385714888998,195.20303857571187,Hold
2017-05-08,002498.XSHE,3.8,5.796803659726485,23.191643173524575,88.12824405939338,Hold
2017-05-08,002701.XSHE,6.9,,24.663803903957696,170.1802469373081,Hold
2017-05-08,300043.XSHE,8.16,5.796803659726485,8.713178710933953,71.09953828122106,Hold
2017-05-08,300273.XSHE,12.36,5.796803659726485,9.488049035485412,117.27228607859969,Hold
2017-05-08,600252.XSHG,4.24,,48.9610448508107,207.59483016743738,Hold
2017-05-08,600256.XSHG,4.18,5.796803659726485,54.04036822443542,225.88873917814004,Hold
2017-05-08,600348.XSHG,6.13,5.796803659726485,20.741367620436716,127.14458351327707,Hold
2017-05-08,600483.XSHG,10.79,5.794374507693205,5.284019375372153,57.01456906026552,Hold
2017-05-08,600499.XSHG,8.17,5.384356857103899,19.22379088954143,157.05837156755348,Hold
2017-05-08,600580.XSHG,7.52,5.796803659726485,11.298492828127358,84.96466606751773,Hold
2017-05-08,600582.XSHG,4.71,5.78650492268932,30.60504022215551,144.14973944635244,Hold
2017-05-08,600688.XSHG,6.43,5.749629876912096,38.078363997333014,244.84388050285128,Hold
2017-05-08,600805.XSHG,7.78,,11.749125927981048,91.40819971969256,Hold
2017-05-08,600831.XSHG,10.82,5.698187970657554,6.265818061860772,67.79615142933355,Hold
2017-05-08,601001.XSHG,4.88,,14.483264732282002,70.67833189353617,Hold
2017-05-08,601010.XSHG,4.5,5.796803659726485,22.406076084549852,100.82734238047433,Hold
2017-05-08,601328.XSHG,5.99,5.697050747154062,475.74811257497646,2849.7311943241093,Hold
2017-05-08,601377.XSHG,7.55,5.492519549832476,80.68971989329947,609.207385194411,Hold
2017-05-08,601901.XSHG,8.27,5.514626922516836,70.33343566492982,581.6575129489696,Hold
2017-05-08,601958.XSHG,7.02,5.750699134651577,16.395557261869023,115.09681197832053,Hold
2017-05-08,603001.XSHG,19.32,5.796803659726485,2.789320121512907,53.88966474762936,Hold
2017-05-08,603698.XSHG,25.25,5.796803659726485,2.172007964289991,54.843201098322275,Hold
2017-05-09,000623.XSHE,27.6,5.796803659726485,25.662572623936438,708.2870044206458,
2017-05-09,000718.XSHE,6.22,5.780684318403626,44.6558857840392,277.7596095767238,
2017-05-09,000761.XSHE,5.11,5.796803659726485,10.871217595957877,55.55192191534476,
2017-05-09,000762.XSHE,13.36,5.793964174046956,15.939298952756106,212.94903400882157,
2017-05-09,000960.XSHE,11.42,5.759928613949261,26.349058118048816,300.9062437081175,
2017-05-09,000969.XSHE,8.72,5.793964174046956,18.581013637586647,162.02643891975558,
2017-05-09,002217.XSHE,17.51,5.750699134651577,17.449204485116855,305.5355705343962,
2017-05-09,002268.XSHE,30.7,5.77604795527212,9.198336690651548,282.3889364030025,
2017-05-09,002327.XSHE,8.82,5.796803659726485,16.270876600299392,143.50913161464064,
2017-05-09,002375.XSHE,9.82,5.779083936020711,28.285092624920956,277.7596095767238,
2017-05-09,002385.XSHE,6.24,5.796803659726485,71.9622920110636,449.0447021490368,
2017-05-09,002498.XSHE,3.85,5.791535022013677,46.89447953892739,180.54374622487046,
2017-05-09,002544.XSHE,23.93,5.498003701763065,10.833359894342202,259.2423022716089,
2017-05-09,002698.XSHE,13.49,5.796803659726485,9.951851590962427,134.25047796208315,
2017-05-09,300026.XSHE,4.85,5.793964174046956,85.9050338897084,416.6394143650857,
2017-05-09,300039.XSHE,9.95,5.796803659726485,17.214582168071658,171.28509257231298,
2017-05-09,300043.XSHE,8.23,5.759928613949261,17.999812690269668,148.13845844091938,
2017-05-09,300147.XSHE,10.5,5.773208469592592,15.8719776900985,166.65576574603426,
2017-05-09,300199.XSHE,15.13,5.796803659726485,17.440292736145906,263.8716290978876,
2017-05-09,300244.XSHE,29.8,5.40289581182838,11.184950721210352,333.3115314920685,
2017-05-09,300251.XSHE,8.48,5.757157165819498,30.57102621127463,259.2423022716089,
2017-05-09,300273.XSHE,12.51,5.77604795527212,19.242605512909186,240.72499496649394,
2017-05-09,600026.XSHG,6.4,5.793964174046956,49.1865975292115,314.7942241869536,
2017-05-09,600256.XSHG,4.22,5.772247151223829,110.7966847047753,467.56200945415173,
2017-05-09,600348.XSHG,6.23,5.793964174046956,44.584206994658715,277.7596095767238,
2017-05-09,600422.XSHG,11.57,5.746355602669138,19.605619229702487,226.83701448765777,
2017-05-09,600586.XSHG,4.64,5.780684318403626,38.91029013467036,180.54374622487046,
2017-05-09,600770.XSHG,7.64,5.782445742503764,27.26697737991399,208.31970718254286,
2017-05-09,600790.XSHG,6.5,5.796803659726485,25.639348576312962,166.65576574603426,
2017-05-09,600808.XSHG,3.12,5.780684318403626,105.34686046980443,328.6822046657898,
2017-05-09,600811.XSHG,6.5,5.796803659726485,51.278697152625924,333.3115314920685,
2017-05-09,600839.XSHG,3.6,5.780684318403626,133.73610831471885,481.4499899329879,
2017-05-09,600850.XSHG,22.03,5.773618803238841,7.144671452268579,157.3971120934768,
2017-05-09,601010.XSHG,4.55,5.793964174046956,45.7845510291303,208.31970718254286,
2017-05-09,603001.XSHG,19.24,5.796803659726485,5.774628057728146,111.10384383068951,
2017-05-10,000623.XSHE,27.22,5.796803659726485,25.662572623936438,698.5352268235498,Hold
2017-05-10,000718.XSHE,6.07,5.796803659726485,44.6558857840392,271.06122670911793,Hold
2017-05-10,000761.XSHE,5.02,5.796803659726485,10.871217595957877,54.573512331708535,Hold
2017-05-10,000762.XSHE,13.05,5.796803659726485,15.939298952756106,208.0078513334672,Hold
2017-05-10,000960.XSHE,10.95,5.796803659726485,26.349058118048816,288.5221863926345,Hold
2017-05-10,000969.XSHE,8.44,5.796803659726485,18.581013637586647,156.82375510123128,Hold
2017-05-10,002217.XSHE,18.06,5.665134502189582,17.449204485116855,315.13263300121037,Hold
2017-05-10,002268.XSHE,30.7,,9.198336690651548,282.3889364030025,Hold
2017-05-10,002327.XSHE,8.61,5.796803659726485,16.270876600299392,140.09224752857776,Hold
2017-05-10,002375.XSHE,9.4,5.796803659726485,28.285092624920956,265.879870674257,Hold
2017-05-10,002385.XSHE,6.0,5.796803659726485,71.9622920110636,431.7737520663816,Hold
2017-05-10,002498.XSHE,3.79,5.796803659726485,46.89447953892739,177.73007745253483,Hold
2017-05-10,002544.XSHE,23.7,5.731592433151045,10.833359894342202,256.7506294959102,Hold
2017-05-10,002698.XSHE,13.15,5.796803659726485,9.951851590962427,130.8668484211559,Hold
2017-05-10,300026.XSHE,4.71,5.796803659726485,85.9050338897084,404.6127096205266,Hold
2017-05-10,300039.XSHE,7.29,5.796803659726485,17.214582168071658,125.49430400524238,Hold
2017-05-10,300043.XSHE,8.03,5.796803659726485,17.999812690269668,144.5384959028654,Hold
2017-05-10,300147.XSHE,10.24,5.796803659726485,15.8719776900985,162.52905154660866,Hold
2017-05-10,300199.XSHE,14.5,5.796803659726485,17.440292736145906,252.88424467411565,Hold
2017-05-10,300244.XSHE,29.18,5.544061188781408,11.184950721210352,326.3768620449181,Hold
2017-05-10,300251.XSHE,8.35,5.796803659726485,30.57102621127463,255.26806886414317,Hold
2017-05-10,300273.XSHE,11.76,5.796803659726485,19.242605512909186,226.29304083181202,Hold
2017-05-10,600026.XSHG,6.16,5.796803659726485,49.1865975292115,302.9894407799428,Hold
2017-05-10,600256.XSHG,4.1,5.796803659726485,110.7966847047753,454.2664072895787,Hold
2017-05-10,600348.XSHG,6.07,5.796803659726485,44.584206994658715,270.6261364575784,Hold
2017-05-10,600422.XSHG,11.33,5.746355602669138,19.605619229702487,222.13166587252917,Hold
2017-05-10,600586.XSHG,4.45,5.796803659726485,38.91029013467036,173.1507910992831,Hold
2017-05-10,600770.XSHG,7.36,5.796803659726485,27.26697737991399,200.68495351616696,Hold
2017-05-10,600790.XSHG,6.29,5.796803659726485,25.639348576312962,161.27150254500853,Hold
2017-05-10,600808.XSHG,3.06,5.796803659726485,105.34686046980443,322.36139303760154,Hold
2017-05-10,600811.XSHG,6.36,5.796803659726485,51.278697152625924,326.13251389070086,Hold
2017-05-10,600839.XSHG,3.47,5.796803659726485,133.73610831471885,464.06429585207445,Hold
2017-05-10,600850.XSHG,22.08,5.770847355109078,7.144671452268579,157.75434566609022,Hold
2017-05-10,601010.XSHG,4.48,5.796803659726485,45.7845510291303,205.11478861050375,Hold
2017-05-10,603001.XSHG,18.52,5.796803659726485,5.774628057728146,106.94611162912526,Hold
2017-05-11,000623.XSHE,27.02,5.76738221419047,25.662572623936438,693.4027122987625,Hold
2017-05-11,000718.XSHE,5.96,,44.6558857840392,266.1490792728736,Hold
2017-05-11,000761.XSHE,4.88,5.796803659726485,10.871217595957877,53.051541868274434,Hold
2017-05-11,000762.XSHE,12.55,5.7478596489720495,15.939298952756106,200.03820185708915,Hold
2017-05-11,000960.XSHE,11.07,5.777285615694454,26.349058118048816,291.6840733668004,Hold
2017-05-11,000969.XSHE,8.4,5.780684318403626,18.581013637586647,156.08051455572783,Hold
2017-05-11,002217.XSHE,18.87,5.402681032860174,17.449204485116855,329.26648863415505,Hold
2017-05-11,002268.XSHE,30.7,,9.198336690651548,282.3889364030025,Hold
2017-05-11,002327.XSHE,8.6,,16.270876600299392,139.92953876257477,Hold
2017-05-11,002375.XSHE,9.1,5.796803659726485,28.285092624920956,257.3943428867807,Hold
2017-05-11,002385.XSHE,5.83,5.728070585473414,71.9622920110636,419.54016242450075,Hold
2017-05-11,002498.XSHE,3.69,5.750699134651577,46.89447953892739,173.04062949864206,Hold
2017-05-11,002544.XSHE,23.28,5.746355602669138,10.833359894342202,252.20061834028647,Hold
2017-05-11,002698.XSHE,12.48,5.750699134651577,9.951851590962427,124.1991078552111,Hold
2017-05-11,300026.XSHE,4.61,5.793964174046956,85.9050338897084,396.0222062315558,Hold
2017-05-11,300039.XSHE,7.13,5.750699134651577,17.214582168071658,122.73997085835092,Hold
2017-05-11,300043.XSHE,7.91,5.796803659726485,17.999812690269668,142.37851838003309,Hold
2017-05-11,300147.XSHE,10.08,5.750699134651577,15.8719776900985,159.98953511619288,Hold
2017-05-11,300199.XSHE,14.61,,17.440292736145906,254.8026768750917,Hold
2017-05-11,300244.XSHE,29.55,5.406199476077851,11.184950721210352,330.5152938117659,Hold
2017-05-11,300251.XSHE,8.22,5.793964174046956,30.57102621127463,251.2938354566775,Hold
2017-05-11,300273.XSHE,11.53,5.750699134651577,19.242605512909186,221.8672415638429,Hold
2017-05-11,600026.XSHG,6.12,5.780684318403626,49.1865975292115,301.02197687877435,Hold
2017-05-11,600256.XSHG,4.04,5.796803659726485,110.7966847047753,447.6186062072922,Hold
2017-05-11,600348.XSHG,6.05,5.780684318403626,44.584206994658715,269.7344523176852,Hold
2017-05-11,600422.XSHG,11.05,5.7061827991971255,19.605619229702487,216.64209248821248,Hold
2017-05-11,600586.XSHG,4.35,5.780684318403626,38.91029013467036,169.25976208581605,Hold
2017-05-11,600770.XSHG,7.19,5.7478596489720495,27.26697737991399,196.04956736158158,Hold
2017-05-11,600790.XSHG,6.19,5.750699134651577,25.639348576312962,158.70756768737724,Hold
2017-05-11,600808.XSHG,3.02,5.780684318403626,105.34686046980443,318.1475186188094,Hold
2017-05-11,600811.XSHG,6.43,5.780684318403626,51.278697152625924,329.72202269138467,Hold
2017-05-11,600839.XSHG,3.46,5.780684318403626,133.73610831471885,462.7269347689272,Hold
2017-05-11,600850.XSHG,21.53,5.746355602669138,7.144671452268579,153.8247763673425,Hold
2017-05-11,601010.XSHG,4.33,5.796803659726485,45.7845510291303,198.2471059561342,Hold
2017-05-11,603001.XSHG,18.72,,5.774628057728146,108.10103724067088,Hold
2017-05-12,000623.XSHE,27.24,5.746626509736106,25.662572623936438,699.0484782760285,Hold
2017-05-12,000718.XSHE,5.8,5.7478596489720495,44.6558857840392,259.0041375474274,Hold
2017-05-12,000761.XSHE,4.84,5.750699134651577,10.871217595957877,52.61669316443612,Hold
2017-05-12,000762.XSHE,12.48,5.690063457874267,15.939298952756106,198.9224509303962,Hold
2017-05-12,000960.XSHE,11.15,5.756529911240087,26.349058118048816,293.7919980162443,Hold
2017-05-12,000969.XSHE,8.44,5.780684318403626,18.581013637586647,156.82375510123128,Hold
2017-05-12,002217.XSHE,18.73,5.455716486436453,17.449204485116855,326.8236000062387,Hold
2017-05-12,002268.XSHE,30.82,5.770847355109078,9.198336690651548,283.4927368058807,Hold
2017-05-12,002327.XSHE,8.6,,16.270876600299392,139.92953876257477,Hold
2017-05-12,002375.XSHE,8.97,,28.285092624920956,253.71728084554098,Hold
2017-05-12,002385.XSHE,5.97,5.718113290785174,71.9622920110636,429.61488330604965,Hold
2017-05-12,002498.XSHE,3.66,5.703343313517597,46.89447953892739,171.63379511247427,Hold
2017-05-12,002544.XSHE,23.0,5.746355602669138,10.833359894342202,249.16727756987063,Hold
2017-05-12,002698.XSHE,12.3,5.750699134651577,9.951851590962427,122.40777456883787,Hold
2017-05-12,300026.XSHE,4.58,5.734579793328719,85.9050338897084,393.4450552148645,Hold
2017-05-12,300039.XSHE,7.05,5.7061827991971255,17.214582168071658,121.36280428490518,Hold
2017-05-12,300043.XSHE,7.77,5.796803659726485,17.999812690269668,139.8585446033953,Hold
2017-05-12,300147.XSHE,10.01,5.698187970657554,15.8719776900985,158.87849667788598,Hold
2017-05-12,300199.XSHE,14.59,5.785527006867159,17.440292736145906,254.45387102036878,Hold
2017-05-12,300244.XSHE,29.58,5.368344977205007,11.184950721210352,330.8508423334022,Hold
2017-05-12,300251.XSHE,8.29,5.780684318403626,30.57102621127463,253.43380729146668,Hold
2017-05-12,300273.XSHE,11.63,5.7478596489720495,19.242605512909186,223.79150211513385,Hold
2017-05-12,600026.XSHG,6.18,5.769165886860434,49.1865975292115,303.97317273052704,Hold
2017-05-12,600256.XSHG,4.06,5.777285615694454,110.7966847047753,449.8345399013877,Hold
2017-05-12,600348.XSHG,6.06,5.780684318403626,44.584206994658715,270.1802943876318,Hold
2017-05-12,600422.XSHG,11.02,5.63816424014905,19.605619229702487,216.0539239113214,Hold
2017-05-12,600586.XSHG,4.39,5.780684318403626,38.91029013467036,170.81617369120286,Hold
2017-05-12,600770.XSHG,7.16,5.750699134651577,27.26697737991399,195.23155804018415,Hold
2017-05-12,600790.XSHG,6.16,5.7061827991971255,25.639348576312962,157.93838723008784,Hold
2017-05-12,600808.XSHG,3.03,5.780684318403626,105.34686046980443,319.2009872235074,Hold
2017-05-12,600811.XSHG,6.41,5.775070555697826,51.278697152625924,328.69644874833216,Hold
2017-05-12,600839.XSHG,3.44,5.780684318403626,133.73610831471885,460.05221260263284,Hold
2017-05-12,600850.XSHG,21.1,5.6930761646636805,7.144671452268579,150.75256764286704,Hold
2017-05-12,601010.XSHG,4.29,5.796803659726485,45.7845510291303,196.415723914969,Hold
2017-05-12,603001.XSHG,18.7,5.77604795527212,5.774628057728146,107.98554467951632,Hold
2017-05-15,000031.XSHE,7.28,5.777285615694454,41.14953449738011,299.5686111409272,
2017-05-15,000400.XSHE,16.37,5.796803659726485,21.175545424919367,346.64367860593006,
2017-05-15,000636.XSHE,8.27,,20.699161246566053,171.18206350910125,
2017-05-15,000969.XSHE,8.4,5.7478596489720495,17.831464948864713,149.7843055704636,
2017-05-15,002106.XSHE,10.02,5.74543049693877,19.646644015515616,196.85937303546646,
2017-05-15,002308.XSHE,12.72,5.796803659726485,17.158579479096232,218.2571309741041,
2017-05-15,002317.XSHE,11.49,5.750699134651577,16.760645904938112,192.5798214477389,
2017-05-15,002405.XSHE,17.47,,31.600581271714454,552.0621548168515,
2017-05-15,002437.XSHE,6.81,5.793943728129296,29.535818593714243,201.138924623194,
2017-05-15,002500.XSHE,9.3,5.793404957017311,40.03451485293497,372.3209881322952,
2017-05-15,002589.XSHE,16.44,5.77604795527212,15.358488058146246,252.49354367592431,
2017-05-15,300199.XSHE,14.66,5.779083936020711,16.639457060059296,243.9344405004693,
2017-05-15,300251.XSHE,8.32,,28.80467414816607,239.65488891274174,
2017-05-15,600039.XSHG,4.07,,67.29516010185797,273.891301614562,
2017-05-15,600053.XSHG,35.62,5.796803659726485,4.565495798249472,162.62296033364618,
